4650075,5071875,51186,225194.04839566007,3.5604716740684323
4670675,5072800,75294,225153.4122115859,3.490658503988659
4670675,5072875,61007,225153.4122115859,3.490658503988659
4649975,5071800,53333,225084.5847678096,3.5604716740684323
4650075,5072150,66481,224674.0961633701,3.5604716740684323
4650050,5071800,55599,224126.7780241175,3.5604716740684323
4647525,5072300,99124,223902.96420549025,3.5779249665883754
4647450,5072275,106442,223820.2108615681,3.5779249665883754
4649775,5071150,60716,219939.7942588348,3.5604716740684323
4649750,5071100,65861,219912.42835187216,3.5604716740684323
4649325,5070725,54677,219392.47611958216,3.5604716740684323
4644275,5069525,82755,218270.47393411427,3.5604716740684323
4670475,5072875,67730,215469.39448205536,3.490658503988659
4441600,4542225,156650,209169.2616950113,3.7873644768276953
4634525,5048675,138505,207617.9379654056,3.5255650890285457
4634275,5048975,89475,207402.23101687012,3.5255650890285457
4653275,5069050,120102,207105.88451972557,3.5081117965086026
4650225,5073050,73487,207005.96991454717,3.543018381548489
4650200,5073000,63801,206897.33387680663,3.543018381548489
4501725,4834800,128881,206262.44901709707,1.4486232791552935
4501525,4834800,108704,206136.5102889148,1.4486232791552935
4441150,4541500,168487,205774.5178670553,3.857177646907468
4441050,4541375,171710,205642.0165677204,3.857177646907468
4649675,5030750,90787,204365.88491355933,3.351032163829113
4649200,5030200,93258,203982.5071904848,3.351032163829113
4503525,4834900,24324,203796.43787988756,1.5009831567151235
4503475,4834925,23782,203771.3768324355,1.5009831567151235
4650750,5067525,136854,203624.6632904051,3.5081117965086026
4500250,4840825,38178,203277.6856301161,1.413716694115407
4504300,4837450,77840,202994.48436142263,1.5009831567151235
4504450,4837550,62541,202819.0570292585,1.5009831567151235
4500100,4841000,78532,202720.82981093248,1.413716694115407
4500375,4841425,47068,202594.27167020892,1.413716694115407
4500350,4841775,44118,202315.84376061716,1.413716694115407
4500600,4841550,48199,202290.53213247244,1.413716694115407
4503750,4836575,32266,202142.4087480537,1.5009831567151235
4500650,4841850,30749,201986.79259473592,1.413716694115407
4500575,4842100,31737,201809.61119772296,1.413716694115407
4500400,4842175,27672,201607.1181725653,1.413716694115407
4500425,4842700,29179,201075.5739815264,1.413716694115407
4500750,4842875,32039,200974.3274689476,1.413716694115407
4500175,4842650,23541,200974.3274689476,1.413716694115407
4501000,4843025,38301,200822.4577000793,1.413716694115407
4500875,4843000,30588,200822.4577000793,1.413716694115407
4501100,4843025,39141,200721.21118750048,1.413716694115407
4502375,4840400,31158,200595.2062488902,1.4486232791552935
4501050,4843525,35807,200316.22513718516,1.413716694115407
4500900,4843500,24468,200316.22513718516,1.413716694115407
4500450,4843450,33804,200240.290252751,1.413716694115407
4501175,4843750,26939,200063.108855738,1.413716694115407
4500750,4844100,40556,199961.8623431592,1.413716694115407
4500825,4844125,43126,199885.92745872503,1.413716694115407
4501175,4841550,28772,199844.8766014292,1.4311699866353502
4500325,4843750,22025,199835.30420243563,1.413716694115407
4501100,4841875,33689,199794.3852228033,1.4311699866353502
4500075,4843850,17165,199607.49954913327,1.413716694115407
4500400,4844100,25542,199506.25303655444,1.413716694115407
4501425,4841850,25746,199466.1912617348,1.4311699866353502
4501125,4844425,35228,199405.0065239756,1.413716694115407
4501025,4844425,32040,199379.69489583088,1.413716694115407
4501300,4842000,30906,199339.96281516997,1.4311699866353502
4500025,4843400,29654,199025.33210180496,1.413716694115407
4501425,4840575,36671,198986.52316478844,1.4311699866353502
4501225,4842575,27115,198961.27747547545,1.4311699866353502
4501550,4840625,38937,198961.27747547545,1.4311699866353502
4501100,4844950,26268,198848.150704792,1.413716694115407
4501400,4841000,25992,198582.592135781,1.4311699866353502
4500625,4845100,31984,198519.0995389108,1.413716694115407
4500775,4845350,25815,198316.6065137531,1.413716694115407
4501425,4843075,31494,198304.8895533384,1.4311699866353502
4500100,4844525,22404,198291.2948856084,1.413716694115407
4501550,4841275,24368,198279.64386402545,1.4311699866353502
4503925,4836725,18399,198257.9463929895,1.5009831567151235
4501050,4845800,24809,198240.67162931897,1.413716694115407
4501350,4845700,19353,198114.1134885954,1.413716694115407
4501925,4841500,33681,198077.67834952168,1.4311699866353502
4501525,4841475,30853,198077.67834952168,1.4311699866353502
4500750,4845675,28755,197962.2437197272,1.413716694115407
4501375,4843675,30656,197850.467145705,1.4311699866353502
4500275,4844575,23570,197810.3739508589,1.413716694115407
4501325,4846075,33736,197709.1274382801,1.413716694115407
4502000,4841950,22739,197623.25594188832,1.4311699866353502
4501800,4842000,24289,197572.7645632624,1.4311699866353502
4643075,5031400,70412,197255.6495178738,3.368485456349056
4501700,4844100,42188,197219.3249128809,1.4311699866353502
4643125,5031550,98491,197204.33431248413,3.368485456349056
4501525,4844175,30984,197194.07922356797,1.4311699866353502
4508925,4841050,138184,197125.1205975611,1.4835298641951802
4508875,4841075,166852,197100.0251016225,1.4835298641951802
4502450,4836150,180930,197074.92960568392,1.4835298641951802
4500400,4845350,23871,197025.71347837293,1.413716694115407
4505200,4838175,34921,196919.87184048357,1.5184364492350666
4501725,4844425,29189,196891.13095181237,1.4311699866353502
4505375,4838200,33509,196844.7689145337,1.5184364492350666
4631600,5035650,93973,196754.8687105637,3.4557519189487724
4631425,5035600,82955,196570.862821322,3.4557519189487724
4501725,4843000,31530,196562.93699074385,1.4311699866353502
4502850,4844450,27004,196514.79145578027,1.4486232791552935
4501675,4844925,26351,196436.70854417895,1.4311699866353502
4503000,4844600,40696,196414.04047323437,1.4486232791552935
4501625,4845150,29695,196209.49734036232,1.4311699866353502
